Indicatore,MetodoA,MetodoB,SchedaDa,SchedaA,PenetrazioneDa_pct,PenetrazioneA_pct,DivarioDa,DivarioA,PassiPari
QoS_orig,Weighted Solidarity,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00208965,-0.00258654,0
QoS_orig,Weighted Solidarity,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00129822,0.0197812,0
QoS_orig,Weighted Solidarity,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00208912,-0.00266411,0
QoS_orig,Weighted Solidarity,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00134269,0.019738,0
QoS_orig,Weighted Solidarity,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000450272,-0.009217,0
QoS_orig,Weighted Solidarity,Similarity-Utilization,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00824433,0.0144884,0
QoS_orig,Weighted Solidarity,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0194478,-0.0218302,0
QoS_orig,Weighted Solidarity,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,-0.0218302,0.00180171,0
QoS_orig,Weighted Solidarity,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00308909,-0.000579941,0
QoS_orig,Weighted Solidarity,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000579941,0.0182646,0
QoS_orig,Weighted Solidarity,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0176615,-0.00552292,0
QoS_orig,Weighted Solidarity,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.00552292,0.00412273,0
QoS_orig,Weighted Solidarity,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.00116844,-0.00120121,0
QoS_orig,Weighted Solidarity,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00120121,0.0190808,0
QoS_orig,Weighted Solidarity,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0190898,-0.0104041,0
QoS_orig,Weighted Solidarity,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,-0.0104041,0.000269557,0
QoS_orig,Weighted Solidarity,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0174708,-0.0130262,0
QoS_orig,Weighted Solidarity,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00206064,-0.00166165,0
QoS_orig,Weighted Solidarity,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000740737,0.0188691,0
QoS_orig,Pearson Key,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000718276,-0.00151656,0
QoS_orig,Pearson Key,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,9.70041e-05,-0.000700422,0
QoS_orig,Pearson Key,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00271262,-0.0023784,0
QoS_orig,Pearson Key,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-2.90095e-05,0.000924896,0
QoS_orig,Pearson Key,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00055748,-0.000912101,0
QoS_orig,Pearson Key,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00134986,0.00447581,0
QoS_orig,Pearson-Sharing Rate,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00076275,-0.00147335,0
QoS_orig,Pearson-Sharing Rate,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000141478,-0.000657211,0
QoS_orig,Pearson-Sharing Rate,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00275709,-0.00233519,0
QoS_orig,Pearson-Sharing Rate,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-2.84831e-05,0.00100247,0
QoS_orig,Pearson-Sharing Rate,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000601954,-0.000868889,0
QoS_orig,Pearson-Sharing Rate,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00133856,0.00535702,0
QoS_orig,Similarity-Utilization,Marginal Contribution,CER_3_4_0,CER_2_5_0,57.14,71.42,0.00377619,-0.00178624,0
QoS_orig,Similarity-Utilization,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00178624,0.0163072,0
QoS_orig,Similarity-Utilization,Stratified Expected Value,CER_3_4_0,CER_2_5_0,57.14,71.42,0.00459233,-0.000357986,0
QoS_orig,Similarity-Utilization,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.000357986,0.0114261,0
QoS_orig,Similarity-Utilization,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,0.0114261,-0.00153216,0
QoS_orig,Similarity-Utilization,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,0.00291436,-0.00197695,0
QoS_orig,Similarity-Utilization,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00197695,0.008804,0
QoS_orig,Similarity-Utilization,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,0.008804,-0.00499802,0
QoS_orig,Marginal Contribution,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000621272,0.000816141,0
QoS_orig,Marginal Contribution,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.00142825,-0.00488116,0
QoS_orig,Marginal Contribution,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-4.99489e-05,0.0028459,0
QoS_orig,Marginal Contribution,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00199434,-0.000861835,0
QoS_orig,Marginal Contribution,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000160796,0.000604463,0
QoS_orig,Stratified Expected Value,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-7.95399e-06,0.00476655,0
QoS_orig,Stratified Expected Value,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00261561,-0.00167798,0
QoS_orig,Stratified Expected Value,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00283009,0.000460476,0
QoS_orig,Stratified Expected Value,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000460476,-0.000211679,0
QoS_orig,Stratified Expected Value,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.000211679,0.000540915,0
QoS_orig,Adaptive Sampling Shapley,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00215514,0.0014663,0
QoS_new,Shapley,Nucleolo,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0107539,0.00111375,0
QoS_new,Shapley,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000115165,0.000297162,0
QoS_new,Shapley,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-5.37265e-05,9.71942e-05,0
QoS_new,Shapley,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,-9.47646e-05,1.97113e-05,0
QoS_new,Shapley,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,1.97113e-05,-6.03047e-06,0
QoS_new,Shapley,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,-6.03047e-06,6.13909e-06,0
QoS_new,Nucleolo,Nash Bargaining,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0108667,-0.00111031,0
QoS_new,Nucleolo,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0109459,-1.99961e-05,0
QoS_new,Nucleolo,Equal Split,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000750773,-0.0170826,0
QoS_new,Nucleolo,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0106598,-0.00139637,0
QoS_new,Nucleolo,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0107002,-0.00101655,0
QoS_new,Nucleolo,Remuneration Model 1,CER_3_4_0,CER_2_5_0,57.14,71.42,-2.26706e-05,3.60272e-05,0
QoS_new,Nucleolo,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00344937,-0.0102898,0
QoS_new,Nucleolo,Weighted Solidarity,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00249369,-0.0123813,0
QoS_new,Nucleolo,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0105384,-0.00233339,0
QoS_new,Nucleolo,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0105364,-0.00243515,0
QoS_new,Nucleolo,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00428672,-0.0122748,0
QoS_new,Nucleolo,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0108667,-0.00111031,0
QoS_new,Nucleolo,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0107084,-0.00139376,0
QoS_new,Nucleolo,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0106774,-0.00120851,0
QoS_new,Nucleolo,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0104308,-0.00216128,0
QoS_new,Nash Bargaining,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000145556,0.000279382,0
QoS_new,Nash Bargaining,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.000166515,9.376e-05,0
QoS_new,Variance Least Core,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000832413,8.13911e-05,0
QoS_new,Proportional to Consumption,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000145556,-0.000279382,0
QoS_new,Proportional to Consumption,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,2.61475e-06,-1.27127e-05,0
QoS_new,Proportional to Consumption,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,0.000134877,-0.000303192,0
QoS_new,Remuneration Model 1,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000166515,-9.376e-05,0
QoS_new,Remuneration Model 1,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,8.16574e-06,-0.000377204,0
QoS_new,Cascading Tree,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-5.05785e-05,0.000829365,0
QoS_new,Cascading Tree,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000837348,-0.00198494,0
QoS_new,Weighted Solidarity,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,0.000106485,-0.000653705,0
QoS_new,Pearson Key,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.000107631,0.000172107,0
QoS_new,Pearson Key,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,0.000172107,-5.82378e-05,0
QoS_new,Pearson Key,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-5.82378e-05,0.000188511,0
QoS_new,Pearson Key,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,0.000188511,-0.000100651,0
QoS_new,Pearson-Sharing Rate,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.000105622,0.000273866,0
QoS_new,Pearson-Sharing Rate,Tri-level EP,CER_5_2_0,CER_4_3_0,28.6,42.85,0.000273866,-1.26413e-05,0
QoS_new,Pearson-Sharing Rate,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-1.26413e-05,0.000218648,0
QoS_new,Pearson-Sharing Rate,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,0.000218648,-9.06921e-05,0
QoS_new,Stratified Expected Value,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,-3.09741e-05,0.000185246,0
QoS_new,Stratified Expected Value,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.000474235,1.12459e-05,0
QoS_new,Stratified Expected Value,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,1.12459e-05,-0.000160058,0
EI_orig,Shapley,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.117671,0.120323,0
EI_orig,Shapley,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00763973,0.124023,0
EI_orig,Shapley,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0245271,0.0855015,0
EI_orig,Shapley,Remuneration Model 1,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00696174,-0.0463515,0
EI_orig,Shapley,Cascading Tree,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.119841,0.026393,0
EI_orig,Shapley,Cascading Tree,CER_5_2_0,CER_4_3_0,28.6,42.85,0.026393,-0.0265452,0
EI_orig,Shapley,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.227918,0.0964139,0
EI_orig,Shapley,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00969694,0.216735,0
EI_orig,Shapley,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00976008,0.215794,0
EI_orig,Shapley,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.232604,0.0592137,0
EI_orig,Shapley,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.063549,0.0832949,0
EI_orig,Shapley,Adaptive Sampling Shapley,CER_3_4_0,CER_2_5_0,57.14,71.42,0.000711765,-0.00341183,0
EI_orig,Shapley,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00341183,0.00069265,0
EI_orig,Shapley,Adaptive Sampling Shapley,CER_1_6_0,CER_0_7_0,85.71,100,0.00069265,-0.000177896,0
EI_orig,Shapley,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00940199,0.196191,0
EI_orig,Nucleolo,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.212174,0.00335408,0
EI_orig,Nucleolo,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.324129,0.00625374,0
EI_orig,Nucleolo,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,0.00625374,-0.111696,0
EI_orig,Nucleolo,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.214231,0.0960657,0
EI_orig,Nucleolo,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.214294,0.0951244,0
EI_orig,Nucleolo,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0614556,0.0281014,0
EI_orig,Nucleolo,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.254563,-0.0264313,0
EI_orig,Nucleolo,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.213936,0.0755213,0
EI_orig,Nash Bargaining,Variance Least Core,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.121635,0.0474891,0
EI_orig,Nash Bargaining,Variance Least Core,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0406501,-0.0268723,0
EI_orig,Nash Bargaining,Variance Least Core,CER_1_6_0,CER_0_7_0,85.71,100,-0.0268723,0.0737198,0
EI_orig,Nash Bargaining,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0116043,0.0511899,0
EI_orig,Nash Bargaining,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0284916,0.0126681,0
EI_orig,Nash Bargaining,Remuneration Model 1,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0126681,-0.0859883,0
EI_orig,Nash Bargaining,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.28113,0.0437629,0
EI_orig,Nash Bargaining,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,0.0437629,-0.00503465,0
EI_orig,Nash Bargaining,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0136615,0.143901,0
EI_orig,Nash Bargaining,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0137246,0.14296,0
EI_orig,Nash Bargaining,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0136198,0.0541443,0
EI_orig,Nash Bargaining,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0675135,0.0104615,0
EI_orig,Nash Bargaining,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0194884,-0.0276928,0
EI_orig,Nash Bargaining,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0133665,0.123357,0
EI_orig,Variance Least Core,Remuneration Model 1,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0931436,-0.034821,0
EI_orig,Variance Least Core,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.32178,0.0706352,0
EI_orig,Variance Least Core,Weighted Solidarity,CER_1_6_0,CER_0_7_0,85.71,100,0.0706352,-0.0787544,0
EI_orig,Variance Least Core,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0611088,0.0292755,0
EI_orig,Variance Least Core,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.121635,-0.0474891,0
EI_orig,Variance Least Core,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0406501,0.0268723,0
EI_orig,Variance Least Core,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,0.0268723,-0.0737198,0
EI_orig,Variance Least Core,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0541217,-0.0370276,0
EI_orig,Variance Least Core,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.119066,-0.1195,0
EI_orig,Proportional to Consumption,Pearson Key,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00205721,0.0927116,0
EI_orig,Proportional to Consumption,Pearson Key,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0707901,-0.0150266,0
EI_orig,Proportional to Consumption,Pearson Key,CER_1_6_0,CER_0_7_0,85.71,100,-0.0150266,0.00297055,0
EI_orig,Proportional to Consumption,Pearson-Sharing Rate,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00212035,0.0917703,0
EI_orig,Proportional to Consumption,Pearson-Sharing Rate,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0686295,-0.0225499,0
EI_orig,Proportional to Consumption,Similarity-Utilization,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.006814,0.0514401,0
EI_orig,Proportional to Consumption,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0514401,-0.0220246,0
EI_orig,Proportional to Consumption,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0116043,-0.0511899,0
EI_orig,Proportional to Consumption,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00903524,-0.123201,0
EI_orig,Proportional to Consumption,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00176226,0.0721672,0
EI_orig,Remuneration Model 1,Cascading Tree,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0418288,0.00445176,0
EI_orig,Remuneration Model 1,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.108125,0.20327,0
EI_orig,Remuneration Model 1,Similarity-Utilization,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0262878,0.140133,0
EI_orig,Remuneration Model 1,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0284916,-0.0126681,0
EI_orig,Remuneration Model 1,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0126681,0.0859883,0
EI_orig,Remuneration Model 1,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00220657,0.11064,0
EI_orig,Remuneration Model 1,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0259226,-0.0846791,0
EI_orig,Remuneration Model 1,Adaptive Sampling Shapley,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.00582472,0.0470633,0
EI_orig,Cascading Tree,Weighted Solidarity,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.112577,0.112185,0
EI_orig,Cascading Tree,Similarity-Utilization,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.112763,0.0328207,0
EI_orig,Cascading Tree,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.121236,-0.0255706,0
EI_orig,Cascading Tree,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0255706,0.0276822,0
EI_orig,Weighted Solidarity,Marginal Contribution,CER_2_5_0,CER_1_6_0,71.42,85.71,0.28113,-0.0437629,0
EI_orig,Weighted Solidarity,Marginal Contribution,CER_1_6_0,CER_0_7_0,85.71,100,-0.0437629,0.00503465,0
EI_orig,Weighted Solidarity,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.300618,-0.0714557,0
EI_orig,Weighted Solidarity,Adaptive Sampling Shapley,CER_2_5_0,CER_1_6_0,71.42,85.71,0.224506,-0.0957213,0
EI_orig,Pearson Key,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0136615,-0.143901,0
EI_orig,Pearson Key,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0110924,-0.215913,0
EI_orig,Pearson Key,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000294951,-0.0205444,0
EI_orig,Pearson Key,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0173414,0.0002921,0
EI_orig,Pearson Key,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0002921,-0.00568197,0
EI_orig,Pearson Key,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00568197,0.0373537,0
EI_orig,Pearson-Sharing Rate,Similarity-Utilization,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0171894,0.000525225,0
EI_orig,Pearson-Sharing Rate,Similarity-Utilization,CER_1_6_0,CER_0_7_0,85.71,100,0.000525225,-0.156732,0
EI_orig,Pearson-Sharing Rate,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0137246,-0.14296,0
EI_orig,Pearson-Sharing Rate,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0111556,-0.214971,0
EI_orig,Pearson-Sharing Rate,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,0.000358089,-0.0196031,0
EI_orig,Pearson-Sharing Rate,Tri-level EP,CER_4_3_0,CER_3_4_0,42.85,57.14,-0.0162366,0.0032037,0
EI_orig,Pearson-Sharing Rate,Tri-level EP,CER_3_4_0,CER_2_5_0,57.14,71.42,0.0032037,-0.00352144,0
EI_orig,Pearson-Sharing Rate,Tri-level EP,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00352144,0.0448769,0
EI_orig,Similarity-Utilization,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0136198,-0.0541443,0
EI_orig,Similarity-Utilization,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,0.0240812,-0.0294923,0
EI_orig,Similarity-Utilization,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.233999,-0.0583913,0
EI_orig,Marginal Contribution,Stratified Expected Value,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0675135,0.0104615,0
EI_orig,Marginal Contribution,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,0.0194884,-0.0276928,0
EI_orig,Marginal Contribution,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0133665,0.123357,0
EI_orig,Stratified Expected Value,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,0.0649445,-0.0824725,0
EI_orig,Adaptive Sampling Shapley,Tri-level EP,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.0107975,0.195368,0
EI_new,Shapley,Nucleolo,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.217122,0.0228653,0
EI_new,Shapley,Nucleolo,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0174105,-0.00054803,0
EI_new,Shapley,Nucleolo,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.00692581,0.0255221,0
EI_new,Shapley,Nucleolo,CER_1_6_0,CER_0_7_0,85.71,100,0.0255221,-0.0331638,0
EI_new,Shapley,Nash Bargaining,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00322573,-0.00445455,0
EI_new,Shapley,Nash Bargaining,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00445455,0.00341432,0
EI_new,Shapley,Nash Bargaining,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00341432,-0.0201181,0
EI_new,Shapley,Variance Least Core,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0159958,-0.0070228,0
EI_new,Shapley,Equal Split,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0790375,0.0653061,0
EI_new,Shapley,Proportional to Consumption,CER_6_1_0,CER_5_2_0,14.3,28.6,-0.00359467,0.000108156,0
EI_new,Shapley,Proportional to Consumption,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0400073,-0.0605873,0
EI_new,Shapley,Remuneration Model 1,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.03407,0.0197669,0
EI_new,Shapley,Weighted Solidarity,CER_3_4_0,CER_2_5_0,57.14,71.42,-0.0970068,0.0260688,0
EI_new,Shapley,Pearson Key,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0151012,0.0521941,0
EI_new,Shapley,Pearson Key,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0521941,-0.0746045,0
EI_new,Shapley,Pearson-Sharing Rate,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.0182521,0.0337494,0
EI_new,Shapley,Pearson-Sharing Rate,CER_4_3_0,CER_3_4_0,42.85,57.14,0.0337494,-0.0966881,0
EI_new,Shapley,Marginal Contribution,CER_6_1_0,CER_5_2_0,14.3,28.6,0.00322573,-0.00445455,0
EI_new,Shapley,Marginal Contribution,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.00445455,0.00341432,0
EI_new,Shapley,Marginal Contribution,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00341432,-0.0201181,0
EI_new,Shapley,Stratified Expected Value,CER_5_2_0,CER_4_3_0,28.6,42.85,-0.000515483,0.00490176,0
EI_new,Shapley,Stratified Expected Value,CER_4_3_0,CER_3_4_0,42.85,57.14,0.00490176,-0.0102304,0
EI_new,Shapley,Stratified Expected Value,CER_2_5_0,CER_1_6_0,71.42,85.71,-0.0111268,0.00432267,0
EI_new,Shapley,Stratified Expected Value,CER_1_6_0,CER_0_7_0,85.71,100,0.00432267,-0.00887045,0
EI_new,Shapley,Adaptive Sampling Shapley,CER_6_1_0,CER_5_2_0,14.3,28.6,1.12327e-05,-2.42931e-05,0
EI_new,Shapley,Adaptive Sampling Shapley,CER_5_2_0,CER_4_3_0,28.6,42.85,-2.42931e-05,0.000875321,0
