classe,residenza,periodo,giorno,ora,kwh,anno
0<potenza_impegnata<=1.5,Residente,08,Domenica,17,0.081,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,18,0.0824,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,19,0.0866,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,20,0.0958,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,21,0.0996,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,22,0.0968,2024
0<potenza_impegnata<=1.5,Residente,08,Domenica,23,0.0922,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,0,0.0614,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,1,0.057,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,2,0.0543,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,3,0.0527,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,4,0.051,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,5,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,6,0.0469,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,7,0.0448,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,8,0.0459,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,9,0.0476,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,10,0.0474,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,11,0.0496,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,12,0.0521,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,13,0.0529,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,14,0.0536,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,15,0.0543,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,16,0.0555,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,17,0.0558,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,18,0.0565,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,19,0.059,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,20,0.0658,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,21,0.0715,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,22,0.0696,2024
0<potenza_impegnata<=1.5,Tutti,08,Giorno feriale,23,0.0659,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,0,0.063,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,1,0.0584,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,2,0.0554,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,3,0.0536,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,4,0.0516,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,5,0.0512,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,6,0.0478,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,7,0.0446,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,8,0.0456,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,9,0.0476,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,10,0.0492,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,11,0.0526,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,12,0.0554,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,13,0.0562,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,14,0.056,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,15,0.0568,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,16,0.0572,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,17,0.0576,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,18,0.0568,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,19,0.0584,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,20,0.0652,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,21,0.0706,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,22,0.0692,2024
0<potenza_impegnata<=1.5,Tutti,08,Sabato,23,0.0664,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,0,0.0616,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,1,0.058,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,2,0.055,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,3,0.0536,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,4,0.0526,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,5,0.0514,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,6,0.0464,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,7,0.0438,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,8,0.046,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,9,0.0486,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,10,0.0492,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,11,0.051,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,12,0.053,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,13,0.053,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,14,0.0528,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,15,0.0528,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,16,0.0524,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,17,0.0532,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,18,0.0538,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,19,0.056,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,20,0.0634,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,21,0.0688,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,22,0.067,2024
0<potenza_impegnata<=1.5,Tutti,08,Domenica,23,0.0646,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,0,0.0386,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,1,0.0359,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,2,0.0339,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,3,0.0336,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,4,0.0332,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,5,0.0337,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,6,0.0331,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,7,0.0306,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,8,0.0319,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,9,0.0337,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,10,0.0343,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,11,0.0353,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,12,0.0337,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,13,0.0332,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,14,0.0328,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,15,0.0334,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,16,0.0332,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,17,0.0334,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,18,0.0338,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,19,0.0353,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,20,0.0444,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,21,0.0462,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,22,0.0432,2024
0<potenza_impegnata<=1.5,Non Residente,04,Giorno feriale,23,0.041,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,0,0.038,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,1,0.036,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,2,0.0348,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,3,0.0335,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,4,0.033,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,5,0.0325,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,6,0.0305,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,7,0.0265,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,8,0.029,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,9,0.0315,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,10,0.0338,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,11,0.0345,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,12,0.0325,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,13,0.0325,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,14,0.0313,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,15,0.0325,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,16,0.0318,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,17,0.0323,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,18,0.032,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,19,0.0325,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,20,0.0415,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,21,0.0438,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,22,0.042,2024
0<potenza_impegnata<=1.5,Non Residente,04,Sabato,23,0.04,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,0,0.0388,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,1,0.0367,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,2,0.0353,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,3,0.0343,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,4,0.0337,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,5,0.0333,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,6,0.031,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,7,0.0268,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,8,0.027,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,9,0.029,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,10,0.0312,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,11,0.0338,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,12,0.0323,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,13,0.031,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,14,0.0292,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,15,0.0295,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,16,0.0298,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,17,0.0298,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,18,0.0313,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,19,0.0335,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,20,0.0423,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,21,0.045,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,22,0.043,2024
0<potenza_impegnata<=1.5,Non Residente,04,Domenica,23,0.0408,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,0,0.0631,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,1,0.0536,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,2,0.0478,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,3,0.0456,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,4,0.0471,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,5,0.0511,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,6,0.0548,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,7,0.0632,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,8,0.0664,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,9,0.0682,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,10,0.0657,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,11,0.0651,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,12,0.0687,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,13,0.0689,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,14,0.0645,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,15,0.0622,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,16,0.0641,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,17,0.0689,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,18,0.075,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,19,0.0874,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,20,0.1007,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,21,0.0959,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,22,0.087,2024
0<potenza_impegnata<=1.5,Residente,04,Giorno feriale,23,0.0752,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,0,0.0615,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,1,0.0535,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,2,0.048,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,3,0.0465,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,4,0.0468,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,5,0.05,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,6,0.051,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,7,0.0593,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,8,0.0673,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,9,0.0705,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,10,0.0723,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,11,0.0725,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,12,0.073,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,13,0.0743,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,14,0.071,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,15,0.071,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,16,0.0678,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,17,0.0698,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,18,0.0745,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,19,0.085,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,20,0.0938,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,21,0.0913,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,22,0.0843,2024
0<potenza_impegnata<=1.5,Residente,04,Sabato,23,0.0733,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,0,0.0627,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,1,0.0542,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,2,0.0485,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,3,0.047,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,4,0.0457,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,5,0.0477,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,6,0.0493,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,7,0.0543,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,8,0.064,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,9,0.0728,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,10,0.076,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,11,0.08,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,12,0.0807,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,13,0.0763,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,14,0.0712,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,15,0.0672,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,16,0.0667,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,17,0.07,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,18,0.0757,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,19,0.0882,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,20,0.0992,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,21,0.0947,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,22,0.085,2024
0<potenza_impegnata<=1.5,Residente,04,Domenica,23,0.0745,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,0,0.0491,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,1,0.0436,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,2,0.04,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,3,0.0388,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,4,0.0392,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,5,0.0412,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,6,0.0424,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,7,0.0447,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,8,0.0467,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,9,0.0485,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,10,0.0477,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,11,0.048,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,12,0.0486,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,13,0.0485,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,14,0.0463,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,15,0.0457,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,16,0.0464,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,17,0.0486,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,18,0.0513,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,19,0.0576,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,20,0.0684,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,21,0.0674,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,22,0.0619,2024
0<potenza_impegnata<=1.5,Tutti,04,Giorno feriale,23,0.0557,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,0,0.0483,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,1,0.0438,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,2,0.0408,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,3,0.0393,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,4,0.039,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,5,0.0403,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,6,0.0395,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,7,0.041,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,8,0.0455,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,9,0.0483,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,10,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,11,0.0508,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,12,0.0498,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,13,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,14,0.0483,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,15,0.049,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,16,0.0473,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,17,0.0485,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,18,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,19,0.055,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,20,0.064,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,21,0.0643,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,22,0.0603,2024
0<potenza_impegnata<=1.5,Tutti,04,Sabato,23,0.0543,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,0,0.0492,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,1,0.0443,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,2,0.0412,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,3,0.0398,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,4,0.039,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,5,0.0395,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,6,0.039,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,7,0.0387,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,8,0.0428,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,9,0.0478,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,10,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,11,0.0535,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,12,0.0532,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,13,0.0505,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,14,0.0473,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,15,0.0457,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,16,0.0457,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,17,0.047,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,18,0.0503,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,19,0.057,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,20,0.0667,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,21,0.0663,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,22,0.061,2024
0<potenza_impegnata<=1.5,Tutti,04,Domenica,23,0.0553,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,0,0.0442,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,1,0.0411,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,2,0.0393,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,3,0.0386,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,4,0.0385,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,5,0.0399,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,6,0.0455,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,7,0.0481,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,8,0.0435,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,9,0.0426,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,10,0.0427,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,11,0.0434,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,12,0.0423,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,13,0.0413,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,14,0.0411,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,15,0.0417,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,16,0.0478,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,17,0.0595,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,18,0.0609,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,19,0.0605,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,20,0.059,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,21,0.056,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,22,0.051,2024
0<potenza_impegnata<=1.5,Non Residente,12,Giorno feriale,23,0.0474,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,0,0.0443,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,1,0.0415,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,2,0.04,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,3,0.039,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,4,0.0388,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,5,0.0393,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,6,0.0423,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,7,0.0445,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,8,0.041,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,9,0.042,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,10,0.0428,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,11,0.0433,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,12,0.0415,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,13,0.0413,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,14,0.041,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,15,0.0418,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,16,0.048,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,17,0.0575,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,18,0.058,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,19,0.0575,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,20,0.0575,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,21,0.0545,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,22,0.0508,2024
0<potenza_impegnata<=1.5,Non Residente,12,Sabato,23,0.0475,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,0,0.0434,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,1,0.0413,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,2,0.0399,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,3,0.0389,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,4,0.0387,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,5,0.0391,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,6,0.0416,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,7,0.0419,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,8,0.0383,2024
0<potenza_impegnata<=1.5,Non Residente,12,Domenica,9,0.0387,2024
